fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.6258504,0.37414962
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.5780975,0.42190245
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.7083634,0.29163656
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.8928573,0.10714267
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.75586486,0.24413508
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.84030175,0.15969828
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.5418488,0.45815122
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.813965,0.18603496
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.17928189,0.8207181
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.7413339,0.2586661
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.7654677,0.23453234
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.5928431,0.40715685
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.48745263,0.5125473
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.58664376,0.41335627
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.48300976,0.51699024
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.70490646,0.29509357
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.5402199,0.45978007
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.8308561,0.16914394
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.38620034,0.61379963
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.8835787,0.116421334
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.7509798,0.24902022
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.81502813,0.18497185
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.5481077,0.4518923
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.57990885,0.42009115
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.621922,0.37807798
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.65656847,0.34343153
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.7523158,0.24768417
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.68067914,0.31932083
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.7647323,0.23526765
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.55980766,0.44019234
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.4888577,0.5111423
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.25113177,0.74886817
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.91506636,0.08493369
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.74801266,0.25198734
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.88440305,0.11559691
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.6696257,0.33037433
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.7108131,0.2891869
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.927706,0.072293974
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.71524495,0.28475505
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.643649,0.35635102
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.9200643,0.07993569
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.8983749,0.101625144
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9719892,0.028010765
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.60004085,0.39995915
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.8390739,0.16092609
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.692893,0.3071069
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.8576251,0.14237486
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.7597916,0.24020833
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.7927117,0.20728834
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.8296377,0.17036232
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.6638698,0.3361303
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.5511161,0.44888383
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.9068593,0.09314068
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.7082305,0.29176947
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.92267686,0.07732313
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.83247936,0.16752069
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.972584,0.02741599
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.9006487,0.099351324
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.9677485,0.032251455
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.95077026,0.049229734
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.8870039,0.112996124
