fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.84643006,0.15356989
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.56227976,0.43772027
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.8371543,0.16284566
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.7507214,0.24927865
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.6079504,0.3920496
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.80707806,0.19292197
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.37818715,0.6218128
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.72436684,0.2756331
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.540173,0.45982695
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.80761683,0.19238314
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.8174851,0.1825149
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.7521407,0.24785931
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.3620925,0.63790745
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.74122673,0.2587733
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.57617474,0.42382526
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.692138,0.30786198
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.8185195,0.18148062
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.6291653,0.37083468
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.76089317,0.23910688
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.5473954,0.4526046
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.62331045,0.37668955
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.7774732,0.22252673
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.72731537,0.27268466
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.7862613,0.21373862
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.7188632,0.2811368
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.46275368,0.5372464
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.75910854,0.2408914
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.80224466,0.19775537
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.60460746,0.3953926
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.56175715,0.43824282
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.8560219,0.14397809
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.80690634,0.19309364
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.8737682,0.12623176
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.856621,0.14337893
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.97309387,0.026906213
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.84666383,0.1533362
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.9602599,0.03974003
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.7973351,0.20266488
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.63099426,0.3690058
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.8773595,0.12264045
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.90141785,0.09858217
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.6414939,0.35850608
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.8955277,0.10447228
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.904512,0.095488
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.73965156,0.26034844
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.8755407,0.12445925
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.84889424,0.1511058
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.8222684,0.17773163
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.94162357,0.05837639
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.8374047,0.16259532
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.79843163,0.20156834
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.6847769,0.3152231
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.46137202,0.53862804
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.58062553,0.41937447
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.84029377,0.15970622
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.8060927,0.1939074
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.60919935,0.39080068
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.74277216,0.25722784
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.91560256,0.08439745
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.9169569,0.083043024
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.8395315,0.16046847
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.7824579,0.21754211
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.8180078,0.18199217
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.9051045,0.09489546
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.6076343,0.39236563
