fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.47044742,0.5295526
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.67451197,0.32548803
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.7897133,0.21028672
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.038030062,0.96197
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.58417356,0.41582644
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.57424104,0.42575896
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.8258582,0.17414188
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.95496637,0.04503361
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.5672905,0.4327096
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.8903657,0.10963431
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.84373873,0.15626128
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.7642894,0.23571059
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.5644637,0.4355363
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.7928604,0.20713961
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.3534479,0.64655215
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.22755188,0.7724481
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.93608636,0.063913666
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.7470922,0.2529078
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.6711591,0.3288409
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.88382196,0.11617805
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.7701187,0.22988129
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.9471119,0.052888114
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.8354056,0.16459444
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.38689345,0.6131065
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.13110028,0.8688997
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.8296873,0.17031275
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.86563486,0.13436516
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.783886,0.21611398
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.92735577,0.07264419
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.69641936,0.3035806
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.92811286,0.07188715
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.9007989,0.09920108
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.8984039,0.101596154
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.938767,0.061232958
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.86359644,0.13640355
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.66318697,0.336813
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.92520344,0.07479656
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.86725795,0.13274203
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.551124,0.44887608
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.30709493,0.69290507
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.6376103,0.36238968
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.73402554,0.26597446
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.54646325,0.45353675
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.96582794,0.034172006
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.5974982,0.40250182
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.061940648,0.93805933
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.8651163,0.13488369
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.09824873,0.9017513
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.70344037,0.2965596
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.7537819,0.2462181
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.89130265,0.10869732
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.5450394,0.4549606
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.8804774,0.11952259
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.8330001,0.16699982
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.3684556,0.6315445
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.7633795,0.23662047
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.6997761,0.30022386
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.25884673,0.74115324
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.8316052,0.16839474
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.8241723,0.1758277
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.8364147,0.16358526
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.7253004,0.27469963
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.87610775,0.12389231
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.9030173,0.096982725
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.58393836,0.41606164
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.45388526,0.54611474
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.9097756,0.09022438
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.6889622,0.31103775
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.5623426,0.4376574
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.48758745,0.51241255
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.8909578,0.10904225
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.54728407,0.45271596
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.6709955,0.32900453
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.8879025,0.11209745
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.81473804,0.18526192
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.88050675,0.1194933
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.62866735,0.3713326
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.93776983,0.06223023
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.82626474,0.17373525
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.95853174,0.0414682
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.16055435,0.83944565
