fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.8559072,0.14409281
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.97546023,0.024539713
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.8673337,0.13266626
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.7488304,0.25116968
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.16506657,0.83493346
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.9416554,0.05834464
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.81777495,0.182225
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.78413916,0.21586084
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.5056577,0.4943423
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.6786,0.3214
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.6692947,0.33070526
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.90476006,0.09523992
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.80683666,0.19316335
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.59501344,0.40498656
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.94895506,0.051044986
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.69921654,0.30078343
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.62540907,0.37459096
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.71459943,0.2854005
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.82134485,0.17865509
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.5159426,0.48405743
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.5763601,0.4236399
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.8341203,0.16587974
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.29499876,0.70500124
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.83653015,0.16346985
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.15077844,0.8492216
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.5921613,0.40783873
