fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.88163275,0.11836726
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.7148393,0.28516075
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.26364464,0.73635536
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.5702547,0.4297453
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.8289363,0.17106377
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.28832582,0.71167415
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.70944524,0.2905548
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.69437015,0.30562985
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.80536276,0.19463724
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.67325544,0.32674453
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.67637557,0.32362446
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.85122967,0.1487703
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.84014916,0.15985085
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.28477508,0.71522486
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.31072274,0.6892773
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.7497247,0.25027534
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.8302249,0.16977511
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.35810813,0.6418918
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.29067957,0.70932037
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.8397881,0.16021186
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.03474649,0.96525353
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.84052014,0.15947981
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.78194857,0.21805145
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.9588109,0.041189067
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.85553265,0.14446738
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.25597128,0.7440287
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.78788817,0.21211186
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.7216001,0.27839985
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.7599419,0.24005812
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.7039331,0.29606685
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.9340888,0.06591121
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.66093415,0.33906588
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.44317645,0.55682355
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.7345771,0.26542285
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.78502345,0.21497656
