fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.51655847,0.48344147
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.93346006,0.06653998
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.55704176,0.44295818
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.22732793,0.77267206
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.87552017,0.12447989
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.93514144,0.064858586
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.5917395,0.4082605
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.6965018,0.3034982
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.9898309,0.010169106
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.8421204,0.15787965
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.30361137,0.69638866
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.97106904,0.028930977
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.47188047,0.5281195
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.49475685,0.5052432
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.511985,0.488015
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.9443237,0.055676326
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.91976166,0.0802383
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.800859,0.19914103
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.78273684,0.21726315
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.56817234,0.43182763
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.8529311,0.14706889
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.79881555,0.20118444
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.5640738,0.43592614
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.68603003,0.31396997
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.70244545,0.29755452
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.79667497,0.203325
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.76970214,0.23029783
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.78757185,0.21242818
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.31427947,0.68572056
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.95884347,0.04115652
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.74940044,0.25059956
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.83841664,0.16158338
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.5517624,0.44823766
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.76167977,0.2383202
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.4987794,0.5012206
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.5164981,0.4835019
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.8872902,0.11270983
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.7719684,0.22803158
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.8737456,0.12625442
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.72505784,0.2749422
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.65956366,0.34043637
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.8658504,0.13414963
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.82125765,0.17874236
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.50288147,0.4971185
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.93521625,0.064783745
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.3950188,0.60498124
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.5208858,0.47911412
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.035464644,0.9645353
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.40979582,0.5902042
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.053907473,0.94609255
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.9064385,0.093561515
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.71695745,0.28304255
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.77089846,0.22910155
F:\OnekeyDS\CT\crop_sur\35.nii.png,0.74754757,0.2524524
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.8913843,0.1086157
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.8380348,0.16196515
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.6575078,0.34249216
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.5104618,0.48953822
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.9165621,0.08343789
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.82499504,0.17500496
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.3120574,0.68794256
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.68565637,0.3143436
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.841109,0.15889099
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.04416961,0.95583034
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.6800836,0.31991646
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.38424987,0.61575013
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.726348,0.27365205
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.47161853,0.52838147
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.3095846,0.6904154
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.8741915,0.12580848
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.87988925,0.120110795
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.44795698,0.5520431
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.69425017,0.3057498
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.6216125,0.37838754
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.67226607,0.32773393
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.09093573,0.9090643
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.505516,0.494484
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.750213,0.24978697
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.866623,0.13337702
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.39009896,0.609901
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.84462786,0.15537214
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.73262376,0.2673762
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.35063294,0.64936703
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.56171423,0.43828574
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.9686253,0.031374644
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.4654444,0.5345556
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.90981865,0.09018133
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.71961427,0.28038576
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.5126791,0.48732087
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.8218548,0.17814521
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.31133398,0.68866605
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.11529363,0.8847064
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.67897904,0.321021
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.5022749,0.4977252
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.87250805,0.12749194
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.5558549,0.44414502
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.8445564,0.1554436
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.7855974,0.21440265
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.7423707,0.25762933
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.33726045,0.6627395
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.63853997,0.3614601
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.16198482,0.83801514
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.89078766,0.10921233
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.87584335,0.124156594
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.9429824,0.057017636
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.53461736,0.46538267
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.7094579,0.29054213
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.48871902,0.511281
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.8887773,0.11122273
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.862905,0.13709493
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.5068705,0.4931294
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.87971675,0.12028319
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.35438678,0.6456132
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.85397285,0.14602713
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.77524126,0.22475871
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.4367549,0.5632451
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.836619,0.16338104
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.7785854,0.22141469
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.4134792,0.5865208
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.7476097,0.25239035
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.9723523,0.02764772
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.83208764,0.16791242
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.81090295,0.18909705
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.4751391,0.524861
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.6494036,0.35059643
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.9313404,0.06865963
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.84872955,0.15127046
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.66861296,0.33138707
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.111635655,0.8883644
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.8244486,0.1755514
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.63039875,0.36960128
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.65766,0.34234
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.6513442,0.34865585
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.19180958,0.80819046
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.952854,0.047146015
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.801977,0.198023
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.6810134,0.31898662
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.5914012,0.40859872
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.6825544,0.3174456
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.9471962,0.052803863
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.8892077,0.11079225
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.6184334,0.38156652
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.43371502,0.566285
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.5190094,0.48099065
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.8199314,0.18006866
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.5704776,0.4295224
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.7996512,0.20034882
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.91069883,0.08930123
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.53418124,0.46581876
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.8156387,0.18436125
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.9412876,0.05871238
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.62255585,0.37744418
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.8113799,0.18862005
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.9136442,0.08635578
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.61100173,0.3889983
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.93329847,0.06670155
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.8726079,0.12739219
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.75489175,0.24510825
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.22753768,0.7724623
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.7588738,0.24112612
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.9339007,0.06609933
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.2824156,0.71758443
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.59378827,0.4062117
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.9309431,0.069056936
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.7275096,0.2724904
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.772904,0.22709605
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.32128775,0.67871225
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.66639274,0.33360723
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.93273383,0.06726612
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.9262371,0.07376289
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.7445323,0.25546774
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.7397592,0.26024082
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.7858298,0.21417023
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.75094146,0.24905851
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.8348981,0.1651019
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.5770657,0.42293432
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.76191103,0.23808894
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.8565675,0.1434325
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.79461694,0.20538305
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.35349962,0.6465004
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.75695914,0.2430409
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.791074,0.20892598
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.6610099,0.33899006
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.96780896,0.03219107
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.5295923,0.47040772
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.9552829,0.044717
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.32373732,0.6762627
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.8292074,0.17079255
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.77928525,0.22071473
