fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.83955437,0.16044563
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.7006228,0.2993772
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.83446443,0.16553555
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.95888007,0.041119926
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.71246934,0.28753066
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.5322584,0.46774158
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.6753346,0.32466543
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.8092316,0.1907684
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.7935817,0.20641825
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.7778314,0.22216861
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.8640851,0.13591494
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.34276477,0.65723526
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.8144434,0.18555659
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.4795069,0.5204931
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.44211152,0.5578885
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.89967436,0.10032566
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.9076129,0.09238706
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.52585906,0.4741409
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.884574,0.11542605
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.8003733,0.19962667
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.8829939,0.1170061
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.816202,0.183798
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.9776174,0.022382632
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.88697964,0.11302033
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.67318034,0.3268196
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.93017983,0.06982016
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.88481826,0.115181684
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.98100257,0.018997403
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.83115953,0.16884045
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.9087818,0.09121821
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.87499815,0.12500188
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.80309504,0.19690493
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.69225264,0.30774742
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.81579274,0.18420734
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.8865274,0.11347261
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.41445667,0.5855434
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.9663166,0.033683434
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.9144666,0.08553335
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.9425252,0.057474807
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.7538656,0.24613442
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.84742254,0.1525774
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.8135849,0.1864151
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.9683841,0.031615905
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.95677817,0.04322186
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.6769761,0.32302386
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.91156006,0.088439904
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.8946039,0.10539612
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.11249642,0.8875036
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.43606436,0.56393564
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.7523035,0.24769653
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.38354206,0.61645794
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.8345364,0.16546358
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.57388586,0.42611414
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.8228613,0.17713867
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.09106468,0.90893537
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.98178494,0.018215017
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.82552713,0.17447287
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.8562388,0.14376123
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.8953475,0.10465257
F:\OnekeyDS\CT\crop_sur\35.nii.png,0.92498964,0.07501033
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.9557732,0.04422687
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.7778014,0.22219859
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.9507805,0.049219467
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.9054391,0.09456087
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.61623424,0.3837658
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.55216,0.44784006
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.82825875,0.17174128
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.92953736,0.07046261
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.69060194,0.30939803
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.9377977,0.062202252
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.6667313,0.3332687
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.020280264,0.9797197
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.87594277,0.12405716
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.7444866,0.2555135
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.6566117,0.34338838
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.92920995,0.07079004
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.7417526,0.25824738
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.85091054,0.1490895
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.819849,0.180151
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.76133674,0.23866327
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.405252,0.594748
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.91571844,0.08428163
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.5011997,0.49880025
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.78304964,0.21695034
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.6490493,0.35095075
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.85896313,0.14103693
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.9509343,0.04906574
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.9052882,0.09471175
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.8033474,0.19665265
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.5502991,0.4497009
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.3040811,0.69591886
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.93054634,0.06945368
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.8347671,0.16523294
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.75432056,0.24567948
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.85824203,0.14175797
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.7778684,0.22213161
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.97400826,0.02599171
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.80096835,0.19903162
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.9487765,0.0512236
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.88719743,0.112802565
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.34151432,0.65848565
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.8807398,0.11926025
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.4271262,0.5728739
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.87764543,0.12235457
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.76008224,0.23991781
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.75836694,0.24163306
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.6297477,0.37025234
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.08488902,0.91511095
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.82556784,0.17443213
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.52659583,0.47340423
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.49180737,0.5081926
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.8843454,0.11565457
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.8132188,0.18678121
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.9430348,0.056965124
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.91649306,0.08350695
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.741601,0.25839898
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.75571173,0.24428825
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.81712884,0.18287118
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.6575644,0.3424356
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.85516536,0.14483461
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.020820696,0.9791794
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.84319955,0.15680045
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.8245646,0.17543542
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.8866116,0.11338839
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.9573469,0.04265308
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.8712797,0.12872031
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.5258565,0.4741435
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.91840607,0.08159394
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.85509044,0.14490959
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.80889744,0.19110249
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.9006314,0.09936859
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.8172424,0.18275763
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.8973672,0.10263282
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.7170965,0.28290352
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.39547724,0.6045228
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.5858675,0.41413245
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9685352,0.031464808
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.9749519,0.02504815
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.51294196,0.487058
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.6551296,0.34487036
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.65616727,0.34383273
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.7929797,0.20702027
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.51767,0.48233005
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.7773324,0.2226675
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.81462365,0.18537636
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.77582866,0.22417133
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.2802405,0.71975946
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.91954297,0.080457
