fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.70017225,0.29982775
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.8193085,0.18069148
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.74350536,0.25649467
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.67398024,0.32601976
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.8535165,0.14648344
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.77076524,0.22923481
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.71307623,0.28692377
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.49352893,0.50647104
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.8010589,0.19894108
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.97034633,0.029653635
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.92112267,0.07887732
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.95807374,0.041926272
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.8785855,0.12141446
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.81316364,0.18683644
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.28640664,0.7135934
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.85667044,0.1433295
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.83401245,0.16598757
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.9315392,0.06846086
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.1764228,0.82357717
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.85360783,0.1463922
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.6125011,0.3874989
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.36346605,0.6365339
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.8292424,0.17075756
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.0350781,0.96492183
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.78387976,0.21612023
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.90832573,0.09167428
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.8018872,0.19811279
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.5438441,0.45615596
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.41310278,0.58689713
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.8554065,0.14459352
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.63120925,0.36879072
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.91110635,0.08889368
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.92511743,0.07488252
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.9577975,0.042202514
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.8062282,0.19377173
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.74865025,0.25134975
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.50290567,0.49709433
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.94022757,0.059772376
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.095282204,0.90471786
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.82739764,0.1726024
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.83091503,0.16908503
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.075548135,0.92445195
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.89640975,0.10359024
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.91135705,0.08864293
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.59441286,0.40558717
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.7403652,0.2596348
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.79152423,0.20847572
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.5065753,0.49342468
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.9477489,0.05225109
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.5692074,0.43079266
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.8584636,0.14153647
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.30152825,0.6984717
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.92769665,0.07230336
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.9445185,0.055481497
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.4358295,0.5641705
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.5623033,0.43769675
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.814788,0.18521202
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.94794405,0.052055966
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.7730824,0.22691762
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.8979524,0.1020477
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.14837489,0.85162514
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.672626,0.32737407
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.49947563,0.5005244
F:\OnekeyDS\CT\crop_sur\35.nii.png,0.93688816,0.063111894
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.89437664,0.105623394
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.7563606,0.2436394
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.47350463,0.5264954
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.90121746,0.09878252
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.78177226,0.21822773
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.9336344,0.06636563
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.82127595,0.17872407
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.9277612,0.07223882
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.89622027,0.103779756
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.46305218,0.53694785
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.8023122,0.19768785
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.86293924,0.13706084
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.79112345,0.20887654
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.12967052,0.8703295
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.56671333,0.43328667
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.44543207,0.55456793
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.5727047,0.42729533
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.945065,0.054934938
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.70736194,0.29263803
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.6289225,0.3710775
