fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.9000713,0.09992869
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.8157322,0.18426777
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.7838163,0.21618372
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.79425377,0.20574623
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.414952,0.585048
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.6271366,0.37286335
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.8451846,0.15481533
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.9085087,0.09149132
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.8109512,0.18904883
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.94875973,0.051240318
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.8386713,0.16132861
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.9477763,0.05222363
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.78996116,0.2100388
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.77939993,0.22060011
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.28730604,0.7126939
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.76200855,0.2379914
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.7433009,0.2566991
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.31194845,0.6880516
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.73736155,0.26263842
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.8697067,0.13029328
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.82829267,0.1717073
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.58887327,0.41112673
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.8641618,0.13583817
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.760979,0.23902103
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.64780235,0.3521976
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.9121961,0.08780392
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.7936638,0.20633619
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.42681387,0.5731861
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.317786,0.68221396
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.74339134,0.25660866
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.4335243,0.5664757
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.8850806,0.11491935
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.8239158,0.17608419
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.40241623,0.5975838
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.8241796,0.17582035
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.12761553,0.8723844
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.9239126,0.07608738
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.6528704,0.34712952
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.66395247,0.33604747
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.91263026,0.08736974
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.77856386,0.22143613
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.8640049,0.13599509
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.7012646,0.29873538
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.7566782,0.24332182
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.8134099,0.18659009
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.67675304,0.32324696
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.7938955,0.20610446
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.5965731,0.40342686
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.91961956,0.080380395
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.34298208,0.65701795
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.72304344,0.27695656
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.73636734,0.2636326
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.69189924,0.30810076
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.7705844,0.22941564
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.9598648,0.040135175
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.7315019,0.26849818
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.7561742,0.2438258
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.6672085,0.3327915
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.54169273,0.45830727
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.60217553,0.39782447
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.75589716,0.24410282
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.23094597,0.76905406
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.3982877,0.6017123
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.099962875,0.9000371
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.7097079,0.29029208
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.8463493,0.15365075
