fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.36677942,0.63322055
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.68731815,0.31268182
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.61365646,0.38634354
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.7629334,0.23706664
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.41732645,0.58267355
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.7127537,0.28724626
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.6735867,0.3264133
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.7530012,0.24699877
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.77120596,0.22879404
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.6763189,0.32368115
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.82026047,0.17973949
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.718841,0.28115898
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.5429749,0.4570251
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.644311,0.35568896
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.8630456,0.13695441
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.28474215,0.7152578
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.78450704,0.21549304
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.5238798,0.47612017
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.57962704,0.42037302
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.5266264,0.4733736
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.56538504,0.434615
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.82830817,0.17169185
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.44006133,0.5599387
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.41253304,0.58746696
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.6088077,0.3911923
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.641884,0.35811597
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.7115082,0.2884918
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.63975674,0.36024332
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.65305215,0.34694788
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.5406852,0.45931485
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.63761795,0.36238208
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.43728986,0.5627101
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.69953156,0.3004685
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.8478333,0.1521668
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.8874471,0.11255295
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.6941522,0.30584782
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.7379685,0.2620315
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.9129379,0.08706219
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.8022618,0.19773813
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.74689394,0.25310603
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.7948076,0.20519231
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.7010868,0.29891324
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.799017,0.200983
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.91187984,0.08812017
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.6077584,0.39224157
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.74216753,0.25783247
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.76373816,0.23626184
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.5896837,0.41031635
F:\OnekeyDS\CT\crop_sur\35.nii.png,0.7790955,0.2209045
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.6431495,0.35685053
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.8197988,0.18020119
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.6642567,0.33574328
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.7578744,0.24212559
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.7081725,0.29182744
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.8864638,0.11353621
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.6969538,0.3030462
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.6697903,0.33020973
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.53849053,0.46150944
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.6372571,0.36274284
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.7602933,0.23970665
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.94485074,0.05514922
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.78905386,0.2109462
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.90930027,0.090699755
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.8448107,0.15518932
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.5904646,0.40953544
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.70251614,0.29748386
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.5929427,0.40705726
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.52109706,0.47890294
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.7388123,0.2611877
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.57444686,0.4255532
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.53831446,0.46168554
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.4853188,0.51468116
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.7327226,0.26727745
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.643427,0.35657302
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.66652775,0.33347228
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.35588044,0.6441196
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.6406799,0.35932
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.33675587,0.6632441
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.6744672,0.3255327
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.6016501,0.39834982
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.71448743,0.28551263
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.4588023,0.54119766
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.8302124,0.16978762
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.63104934,0.3689507
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.578363,0.42163706
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.7109179,0.28908208
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.6396448,0.36035523
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.5566358,0.44336426
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.6635057,0.33649436
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.7946483,0.20535168
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.5194823,0.48051763
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.49533215,0.5046679
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.6834708,0.3165292
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.6819705,0.3180295
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.82138944,0.17861053
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.70821345,0.29178652
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.8990612,0.1009388
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.8366891,0.1633109
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.96254694,0.0374531
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.88281345,0.11718661
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.9069169,0.09308304
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.91898006,0.08101998
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.9581222,0.041877758
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.95859486,0.041405194
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.92719793,0.07280205
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.856668,0.14333203
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.9668998,0.03310015
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.7830757,0.21692434
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.9284231,0.07157689
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.9391969,0.060803134
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.9438701,0.05612987
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.89693964,0.103060395
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.9248402,0.07515973
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.81677145,0.18322857
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.94120234,0.05879765
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.8135423,0.18645772
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.92223144,0.077768505
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.91355306,0.08644691
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.867497,0.13250296
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.7648071,0.23519282
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.9270225,0.07297755
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.93820626,0.06179375
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.9536959,0.04630416
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.9620028,0.037997182
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.8174982,0.18250181
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.92655915,0.07344079
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.9474144,0.05258554
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.8442776,0.15572241
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.59619266,0.40380743
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.43316156,0.56683844
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.7881605,0.21183957
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.76736194,0.23263805
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.5496287,0.45037135
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.83044255,0.16955751
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.63326955,0.36673048
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.6508686,0.34913135
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.5561413,0.4438587
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.71275175,0.28724816
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.8006219,0.19937815
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.8012125,0.19878753
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.7573259,0.24267416
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.7083677,0.29163232
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.4848342,0.51516575
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.4941636,0.50583637
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.5882607,0.4117393
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.8595266,0.14047343
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.6640543,0.3359457
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.6373241,0.36267594
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.6020132,0.39798683
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.7638522,0.23614782
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.721168,0.27883202
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.7648385,0.2351615
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.66146636,0.33853358
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.744132,0.25586802
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.59630984,0.4036902
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.683749,0.31625092
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.52379483,0.47620514
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.6987044,0.30129564
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.55126584,0.4487341
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.69846696,0.301533
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.5884957,0.41150433
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.64260566,0.35739437
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.6189152,0.38108477
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.71421415,0.28578585
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.71192604,0.28807396
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.45864886,0.5413512
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.39566693,0.6043331
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.73553187,0.2644681
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.26821184,0.7317881
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.36243445,0.63756555
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.5404235,0.4595765
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.8548045,0.14519548
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.5950627,0.4049373
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.57223475,0.4277652
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.6507402,0.3492598
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.5760398,0.42396018
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.3686203,0.6313797
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.6850531,0.31494695
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.20060542,0.79939455
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.71833265,0.28166738
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.43366727,0.5663327
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.699337,0.30066305
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.9061439,0.093856126
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.23325042,0.76674956
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.67648643,0.32351363
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.6643558,0.33564425
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.5322061,0.46779388
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.37858707,0.621413
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.748808,0.25119194
