fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.5158546,0.4841454
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.36901167,0.6309883
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.351848,0.64815193
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.43998107,0.56001896
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.4320562,0.56794375
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.3141867,0.68581325
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.35533023,0.6446698
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.28755167,0.71244836
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.34821555,0.6517845
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.37587813,0.6241219
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.34430984,0.6556901
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.33990604,0.66009396
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.39790848,0.60209155
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.360765,0.639235
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.35319954,0.64680046
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.44041622,0.5595837
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.33007637,0.6699236
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.37805519,0.62194484
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.44500807,0.55499196
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.40987545,0.5901245
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.415143,0.5848569
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.5162896,0.48371044
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.50743186,0.4925681
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.4025902,0.5974098
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.4025833,0.5974167
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.38355052,0.6164495
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.47230846,0.52769154
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.50131327,0.4986867
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.50349104,0.49650902
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.4988548,0.5011452
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.34150386,0.6584962
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.35390335,0.64609665
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.9510586,0.048941378
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.9443179,0.0556821
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.9589229,0.041077003
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.96317554,0.036824424
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.9161886,0.08381141
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.9441174,0.055882543
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.9347583,0.06524171
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.934325,0.065675
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.93891096,0.061088994
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.96035236,0.03964763
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.9615182,0.038481824
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.9379665,0.062033426
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.92003745,0.07996256
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.91145676,0.088543214
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.9594057,0.04059434
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.96795076,0.032049265
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.91261953,0.08738046
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9615289,0.038471077
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.9652443,0.034755655
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.91946316,0.08053687
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.9684793,0.031520788
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.94823945,0.05176054
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.96468186,0.035318132
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.98262006,0.017379947
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.9286082,0.07139178
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.9567616,0.043238405
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.95171887,0.048281133
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.93074757,0.06925243
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.94958186,0.05041813
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.9605879,0.039412063
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.96348876,0.036511213
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.97242683,0.027573112
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.63631284,0.36368716
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.5613007,0.4386993
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.59270895,0.40729105
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.4597548,0.5402452
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.59443235,0.40556765
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.4790631,0.5209369
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.58271843,0.4172816
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.5521506,0.44784942
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.523407,0.47659296
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.55499965,0.44500035
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.57079333,0.42920667
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.58105475,0.41894528
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.5642002,0.43579978
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.6147597,0.38524032
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.70997447,0.2900256
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.5059912,0.49400872
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.63394475,0.36605525
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.5968045,0.40319553
F:\OnekeyDS\CT\crop_sur\35.nii.png,0.6040768,0.39592317
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.64065814,0.35934186
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.58644074,0.41355926
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.8088404,0.19115959
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.6156964,0.38430366
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.59433293,0.40566698
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.47764337,0.52235657
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.655258,0.3447419
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.6666561,0.3333439
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.54033273,0.4596673
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.6185621,0.3814378
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.4929329,0.5070672
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.56709063,0.4329094
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.4765302,0.5234698
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.8247201,0.17527996
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.7424619,0.25753805
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.6409769,0.35902306
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.8429527,0.15704721
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.84806985,0.15193015
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.689167,0.31083298
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.6967875,0.30321252
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.7173499,0.28265008
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.73507774,0.26492226
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.68785083,0.31214914
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.7515724,0.24842764
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.6230925,0.37690756
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.6105397,0.38946036
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.8513285,0.14867152
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.6234344,0.37656555
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.68532956,0.31467044
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.74115556,0.2588444
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.80032,0.19968
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.8183701,0.18162984
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.625329,0.37467098
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.7384355,0.26156452
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.7263289,0.27367106
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.6723195,0.32768056
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.68933797,0.31066203
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.7254899,0.2745101
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.6489287,0.35107124
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.73478544,0.26521456
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.8328856,0.16711438
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.65833503,0.34166494
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.80286217,0.19713786
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.70698947,0.29301056
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.6327354,0.3672647
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.6577115,0.34228843
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.7688118,0.23118821
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.78193516,0.21806486
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.5871274,0.4128726
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.68564194,0.31435806
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.7012168,0.2987831
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.7046285,0.29537153
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.7323319,0.26766816
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.7674286,0.23257141
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.6789255,0.32107452
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.76599556,0.23400444
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.6410633,0.3589367
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.7613497,0.23865028
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.79185385,0.2081462
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.6617291,0.3382709
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.64427555,0.3557245
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.80666435,0.1933357
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.7071141,0.2928859
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.6585835,0.3414165
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.7484704,0.25152954
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.7117699,0.28823018
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.70540655,0.29459345
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.6261962,0.37380376
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.64015627,0.35984367
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.784248,0.21575199
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.75684136,0.24315862
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.59567446,0.40432557
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.5069474,0.49305254
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.76396245,0.23603757
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.85214263,0.14785737
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.5409212,0.4590788
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.76857686,0.23142318
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.6022527,0.39774737
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.47751153,0.5224885
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.54591954,0.45408052
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.6370204,0.36297956
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.682871,0.31712896
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.53357303,0.46642703
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.7273797,0.27262032
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.5109767,0.4890234
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.65039486,0.3496051
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.6075909,0.3924091
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.35905018,0.6409498
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.5767397,0.4232602
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.42301452,0.5769855
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.57113004,0.42886993
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.5756669,0.42433307
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.67808735,0.32191262
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.6432978,0.3567023
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.44435242,0.5556477
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.5516525,0.44834745
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.5125989,0.48740113
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.6440052,0.35599485
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.41810542,0.5818946
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.5685159,0.43148416
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.40461385,0.59538615
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.6167361,0.3832639
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.54881847,0.45118153
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.61938,0.38062
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.58086187,0.41913816
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.6873178,0.31268215
