fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.2013802,0.7986198
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.6571663,0.3428337
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.64580184,0.3541982
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.7121364,0.2878636
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.25542548,0.7445746
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.81031406,0.1896859
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.4756415,0.52435845
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.75213325,0.24786684
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.7652874,0.23471263
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.025458073,0.9745419
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.6677566,0.33224335
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.5356889,0.46431115
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.78444386,0.21555614
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.5855126,0.4144874
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.78355944,0.21644056
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.7721056,0.22789446
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.90067655,0.09932339
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.84679383,0.15320621
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.87697756,0.12302241
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.4848483,0.51515174
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.88124824,0.11875178
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.42070612,0.5792939
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.6096311,0.39036885
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.80583805,0.19416197
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.2620214,0.7379785
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.6645063,0.33549365
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.7241248,0.27587515
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.72674346,0.27325648
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.64163995,0.35836008
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.36376005,0.63624
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.7411683,0.25883168
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.82047135,0.1795287
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.59571123,0.40428874
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.10248564,0.89751434
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.8273936,0.17260638
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.7478266,0.25217336
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.40843797,0.591562
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.6912422,0.30875775
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.7953837,0.20461628
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.27240664,0.72759336
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.8780592,0.12194083
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.45115432,0.5488457
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.3461433,0.65385664
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.6951707,0.30482927
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.8222967,0.17770326
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.78133357,0.2186664
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.7654376,0.23456241
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.6277362,0.37226376
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.4996796,0.5003204
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.6192071,0.38079295
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.715449,0.28455096
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.39571774,0.60428226
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.20241106,0.79758894
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.4700219,0.5299781
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.65845275,0.34154716
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.6261513,0.37384874
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.66448736,0.3355126
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.23296306,0.7670369
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.8461326,0.15386748
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.7506793,0.24932067
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.67357093,0.326429
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.6513548,0.34864518
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.31961972,0.6803803
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.7744116,0.22558841
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.7044997,0.29550028
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.4189874,0.5810126
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.8085869,0.19141309
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.48290583,0.51709414
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.92847496,0.071525075
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.7856643,0.21433567
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.60214853,0.3978515
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.6276119,0.37238812
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.72648346,0.27351654
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.8661533,0.13384673
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.57684684,0.42315313
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.40038013,0.5996199
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.8059758,0.19402425
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.7743022,0.22569783
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.7467187,0.25328127
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.79244685,0.20755312
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.8469342,0.15306583
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.73085976,0.26914027
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.775468,0.22453198
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.81478775,0.18521227
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.8489192,0.15108079
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.56583965,0.43416038
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.56501347,0.4349865
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.70794725,0.29205275
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.5986095,0.4013905
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.5216501,0.47834995
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.6351124,0.36488757
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.47961023,0.52038974
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.86129177,0.13870826
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.18944335,0.81055665
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.6615759,0.33842403
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.66294295,0.3370571
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.6950376,0.30496246
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.8446199,0.15538009
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.8521516,0.14784846
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.65374184,0.34625816
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.8814597,0.11854032
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.9427702,0.057229828
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.7604853,0.23951472
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.30554152,0.6944584
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.79765004,0.20234992
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.700839,0.299161
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.5625687,0.43743128
F:\OnekeyDS\CT\crop_sur\41.nii.png,0.571935,0.4280651
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.76186776,0.23813227
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.87326264,0.12673739
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.83944595,0.16055398
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.5317907,0.46820924
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.9033308,0.09666918
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.6696415,0.3303585
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.75152624,0.24847372
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.8241434,0.17585663
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.7243324,0.27566758
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.58825284,0.4117471
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.9365488,0.063451216
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.8628369,0.13716316
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.8570321,0.14296788
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.9455772,0.05442277
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.8963553,0.10364477
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.6524102,0.3475898
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.8546745,0.14532556
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.9663793,0.033620708
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.88228995,0.117710054
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.66178477,0.33821526
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.637061,0.36293906
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.8622735,0.13772653
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.8349154,0.16508459
