fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.84705806,0.15294199
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.84990567,0.15009436
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.776987,0.22301297
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.79114705,0.208853
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.80014974,0.19985032
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.763903,0.23609698
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.42187157,0.57812846
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.86211765,0.13788232
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.7390303,0.26096967
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.77763796,0.22236198
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.28784922,0.7121508
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.6099826,0.39001742
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.7951269,0.20487313
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.5563536,0.4436464
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.7634331,0.2365669
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.8869273,0.113072656
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.7564558,0.24354427
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.89304346,0.10695659
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.9392397,0.060760327
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.7208103,0.27918968
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.8116027,0.18839726
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.51511014,0.48488986
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.716145,0.28385502
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.76340836,0.23659168
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.8255011,0.17449896
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.8249007,0.17509931
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.89068115,0.10931884
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.639202,0.36079797
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.7046241,0.2953759
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.47724286,0.5227571
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.8268117,0.17318836
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.69526094,0.3047391
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.37143055,0.6285695
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.39964616,0.6003539
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.24327049,0.7567295
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.5008,0.4992
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.6707331,0.3292669
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.4648178,0.53518224
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.591602,0.40839797
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.4114961,0.58850384
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.6111514,0.38884863
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.5306795,0.4693205
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.4129054,0.5870946
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.8579028,0.14209719
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.2452017,0.7547983
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.792268,0.207732
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.7668102,0.23318987
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.79966027,0.20033976
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.43142208,0.56857795
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.37333968,0.62666035
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.7047849,0.2952151
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.60239786,0.39760214
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.651981,0.34801894
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.7812086,0.21879144
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.60193187,0.39806816
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.57319695,0.42680305
F:\OnekeyDS\CT\crop_sur\132.nii.png,0.6937372,0.3062628
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.6601317,0.33986822
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.6564962,0.34350374
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.9337535,0.066246524
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.5386313,0.46136865
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.860816,0.139184
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.7976279,0.2023721
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.6765255,0.32347453
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.58632827,0.41367167
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.6217178,0.37828228
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.64988923,0.35011077
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.75949466,0.24050532
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.6775643,0.3224357
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.8699723,0.13002771
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.897508,0.10249196
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.7740557,0.22594434
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.5520286,0.44797134
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.30967486,0.6903252
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.6938777,0.30612236
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.73334354,0.26665652
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.5016045,0.4983955
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.78484493,0.2151551
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.5429513,0.45704877
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.7136187,0.2863813
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.5214228,0.47857717
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.816065,0.18393505
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.75797975,0.24202026
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.7797661,0.22023395
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.6689937,0.33100626
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.76691526,0.23308471
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.5121882,0.48781183
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.6099269,0.39007312
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.51437354,0.48562652
F:\OnekeyDS\CT\crop_sur\92.nii.png,0.38184068,0.61815935
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.76366806,0.23633194
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.8519007,0.14809932
F:\OnekeyDS\CT\crop_sur\21.nii.png,0.36049193,0.63950807
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.72162646,0.27837357
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.7185524,0.2814476
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.6262885,0.3737115
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.73528564,0.26471436
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.88752365,0.112476386
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.82808304,0.17191698
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.6961051,0.30389497
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.68868035,0.31131965
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.7070134,0.2929866
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.8086403,0.19135974
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.8233652,0.17663476
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.74282694,0.25717306
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.93706983,0.06293019
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.90794086,0.0920592
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.6624002,0.33759984
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.4311656,0.5688344
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.84080046,0.15919954
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.5135642,0.48643586
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.8266222,0.1733778
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.62781847,0.37218148
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.8523272,0.14767276
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.81904936,0.18095058
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.54923666,0.45076331
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.7821887,0.2178113
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.82404935,0.17595066
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.8863501,0.11364989
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.6400924,0.35990757
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.59953916,0.4004608
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.7064287,0.2935713
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.8437645,0.15623553
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.7674812,0.2325188
