fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.6210537,0.37894627
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.39111778,0.6088822
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.8618628,0.13813719
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.9458428,0.054157164
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.6619684,0.33803162
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.37776685,0.62223315
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.8350056,0.16499448
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.8299281,0.17007188
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.41941792,0.58058214
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.832141,0.167859
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.7634815,0.23651847
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.65303355,0.34696648
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.8785542,0.12144578
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.3446791,0.6553209
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.63101554,0.36898446
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.9014157,0.098584235
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.52908367,0.47091627
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.7597433,0.2402567
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.51105046,0.48894954
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.8523071,0.14769293
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.8624529,0.13754703
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.7832963,0.21670376
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.781506,0.21849398
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.8008317,0.19916832
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.6199241,0.38007587
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.8318249,0.16817509
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.8582687,0.14173137
