fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.6502787,0.34972137
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.6231092,0.37689078
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.5847356,0.41526446
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.5239759,0.4760241
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.4317997,0.5682003
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.36493137,0.63506866
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.70520204,0.294798
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.52800095,0.471999
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.51841426,0.48158577
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.3607524,0.63924754
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.6806792,0.3193208
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.4920633,0.5079367
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.69493353,0.3050665
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.75247973,0.24752028
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.6065238,0.3934761
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.4930283,0.50697166
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.7190794,0.28092062
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.5950225,0.40497753
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.7233162,0.27668384
F:\OnekeyDS\CT\crop_sur\100.nii.png,0.75372994,0.24627006
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.8034121,0.19658792
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.5374301,0.4625699
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.5603388,0.43966118
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.7059951,0.2940049
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.62833124,0.3716687
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.5296897,0.4703103
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.550176,0.4498239
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.6672845,0.33271554
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.65786016,0.34213984
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.4557687,0.5442313
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.61213005,0.38787
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.2704442,0.72955585
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.7755149,0.22448507
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.8699877,0.13001224
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.9425311,0.05746885
