fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.61995924,0.3800408
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.5904731,0.4095269
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.600775,0.39922497
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.77420753,0.22579253
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.6497609,0.35023913
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.6788259,0.3211741
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.78826845,0.21173155
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.7809533,0.21904676
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.79864764,0.20135234
F:\OnekeyDS\CT\crop_sur\6.nii.png,0.73715425,0.26284578
F:\OnekeyDS\CT\crop_sur\176.nii.png,0.73478675,0.2652132
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.75959986,0.24040009
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.79383993,0.20616004
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.6471918,0.3528082
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.5714352,0.4285648
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.6285775,0.37142253
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.606485,0.39351502
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.64977044,0.3502295
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.5396082,0.46039182
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.60349023,0.39650974
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.8016069,0.19839303
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.5169556,0.48304433
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.67367655,0.32632348
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.72192895,0.27807105
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.6272443,0.3727558
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.62471324,0.3752868
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.681441,0.31855905
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.62030613,0.3796939
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.7185448,0.28145522
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.66617143,0.3338285
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.53571844,0.46428153
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.7104457,0.2895543
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.37352598,0.6264741
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.19685933,0.80314064
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.23834188,0.76165813
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.23786716,0.7621328
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.39724052,0.6027594
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.31429762,0.68570244
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.51075876,0.48924124
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.15326144,0.8467386
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.39083633,0.6091637
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.38803297,0.611967
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.15213287,0.8478672
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.26195526,0.7380447
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.22639403,0.773606
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.2638477,0.7361523
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.27656108,0.7234389
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.3459919,0.65400803
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.24994494,0.750055
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.19326845,0.8067316
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.20795104,0.792049
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.48765832,0.51234174
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.2873277,0.71267235
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.36944824,0.63055176
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.28515795,0.714842
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.21332133,0.7866787
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.3213963,0.67860365
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.27586353,0.72413653
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.25947395,0.740526
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.2601744,0.7398256
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.33369455,0.6663054
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.40776205,0.592238
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.36130422,0.63869584
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.38418436,0.61581564
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.97737324,0.022626787
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.97874737,0.021252664
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.9855043,0.014495676
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.94614214,0.053857833
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.98606306,0.013937004
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.9820833,0.017916724
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.9663648,0.03363515
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.95120895,0.04879108
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.97233635,0.027663644
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.9682769,0.031723123
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.9890247,0.01097527
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.9905605,0.009439463
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.97999614,0.02000389
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.9907953,0.00920465
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.96550995,0.03449012
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.9615298,0.0384702
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.9439948,0.056005124
