fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.751122,0.24887796
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.438043,0.561957
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.8599271,0.14007291
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.080402136,0.9195979
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.85365987,0.14634015
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.71355236,0.2864476
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.65128714,0.34871286
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.68887573,0.3111243
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.9187719,0.08122808
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.9542608,0.045739215
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.65709084,0.34290925
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.55986714,0.44013286
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.88266677,0.117333256
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.03647359,0.96352637
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.8189394,0.18106061
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.91886955,0.08113048
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.9563085,0.043691486
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.7087432,0.29125684
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.37325814,0.6267418
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.87734693,0.12265303
F:\OnekeyDS\CT\crop_sur\75.nii.png,0.67910236,0.3208976
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.5837252,0.4162748
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.9149276,0.085072376
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.851686,0.14831406
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.47202188,0.5279781
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.8529942,0.14700578
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.81509167,0.18490836
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.72661424,0.2733858
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.9105812,0.08941884
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.72897375,0.2710262
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.8208486,0.17915146
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.8416718,0.15832824
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.8553439,0.14465617
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.73261595,0.26738405
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.88832515,0.11167486
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.100748256,0.89925176
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.65896535,0.34103462
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.97127825,0.028721679
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.4741456,0.5258544
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.9005419,0.09945816
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.468882,0.53111804
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.8556676,0.14433242
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.82985455,0.17014544
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.8502914,0.14970866
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.83840436,0.16159564
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.8089039,0.19109617
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.07796744,0.92203254
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.845383,0.15461694
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.18903664,0.81096333
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.94137746,0.05862253
F:\OnekeyDS\CT\crop_sur\137.nii.png,0.86253655,0.13746342
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.83493376,0.16506627
F:\OnekeyDS\CT\crop_sur\229.nii.png,0.96035856,0.039641492
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.8499086,0.15009141
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.836325,0.163675
F:\OnekeyDS\CT\crop_sur\86.nii.png,0.3726177,0.6273823
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.45459533,0.5454047
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.28412858,0.71587145
F:\OnekeyDS\CT\crop_sur\135.nii.png,0.56460947,0.4353906
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.7717707,0.22822933
F:\OnekeyDS\CT\crop_sur\31.nii.png,0.87790537,0.122094646
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.8416937,0.15830629
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.95371056,0.046289492
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.62861407,0.3713859
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.7709881,0.22901186
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.53004175,0.4699583
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.6713552,0.3286448
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.42751297,0.57248694
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.28586775,0.71413225
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.90882456,0.09117542
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.7529969,0.24700303
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.92740756,0.07259249
