fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.553977,0.446023
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.9149318,0.08506818
F:\OnekeyDS\CT\crop_sur\180.nii.png,0.5696165,0.4303835
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.81503963,0.18496041
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.7597118,0.2402882
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.76657754,0.2334225
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.5265695,0.47343048
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.6437381,0.35626185
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.84620357,0.15379642
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.71540874,0.28459132
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.81761986,0.1823802
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.916338,0.08366196
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.80218136,0.19781865
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.79695714,0.2030429
F:\OnekeyDS\CT\crop_sur\211.nii.png,0.7642817,0.23571832
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.8976942,0.102305844
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.8781962,0.12180383
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.82852983,0.17147018
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.9058286,0.09417133
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.61917055,0.38082945
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.8095285,0.19047149
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.7590443,0.2409558
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.8586884,0.14131151
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.7193037,0.28069624
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.90479875,0.09520127
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.7899386,0.21006142
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.81813943,0.18186052
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.72776246,0.2722375
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.7902866,0.20971337
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.8433938,0.1566062
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.85247344,0.14752653
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.73423856,0.2657614
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.826757,0.17324303
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.7950372,0.20496279
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.9205179,0.079482056
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.8306672,0.16933283
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.86394465,0.13605537
