fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.8188572,0.18114282
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.9158699,0.08413011
F:\OnekeyDS\CT\crop_sur\99.nii.png,0.53930414,0.46069586
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.64988434,0.35011563
F:\OnekeyDS\CT\crop_sur\46.nii.png,0.9493837,0.050616264
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.64491874,0.35508126
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9455312,0.054468866
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.71817803,0.281822
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.86313075,0.1368693
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.7957242,0.20427583
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.6873579,0.31264207
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.9156653,0.084334604
F:\OnekeyDS\CT\crop_sur\43.nii.png,0.9608838,0.039116126
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.6636739,0.33632618
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.8866592,0.11334086
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.8674327,0.13256727
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.776985,0.22301504
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.92364466,0.0763554
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.7621538,0.23784617
F:\OnekeyDS\CT\crop_sur\104.nii.png,0.7948996,0.20510043
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.8374737,0.16252631
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.7380445,0.2619555
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.96542424,0.03457574
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.81584483,0.1841551
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.92473555,0.075264506
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.72471297,0.275287
F:\OnekeyDS\CT\crop_sur\185.nii.png,0.89941335,0.1005866
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.8499842,0.15001585
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.9293167,0.070683345
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.88844484,0.111555174
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.96210676,0.03789321
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.8070062,0.19299382
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.6515312,0.34846875
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.6963304,0.30366948
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.79626566,0.20373434
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.59864825,0.40135175
