fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\39.nii.png,0.96171135,0.038288668
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.3508363,0.64916366
F:\OnekeyDS\CT\crop_sur\4.nii.png,0.9423088,0.057691187
F:\OnekeyDS\CT\crop_sur\53.nii.png,0.61187375,0.38812622
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.3333444,0.6666556
F:\OnekeyDS\CT\crop_sur\68.nii.png,0.46020272,0.53979725
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.73520863,0.26479137
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.15738343,0.8426166
F:\OnekeyDS\CT\crop_sur\87.nii.png,0.5836821,0.41631794
F:\OnekeyDS\CT\crop_sur\88.nii.png,0.74147797,0.258522
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.52030164,0.47969842
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.34117934,0.6588207
F:\OnekeyDS\CT\crop_sur\77.nii.png,0.22816283,0.7718372
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.7658538,0.23414616
F:\OnekeyDS\CT\crop_sur\164.nii.png,0.2842945,0.7157056
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.43093014,0.5690698
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.6899431,0.31005692
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.9563633,0.04363664
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.82936394,0.17063609
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.86821854,0.13178137
F:\OnekeyDS\CT\crop_sur\216.nii.png,0.79732496,0.20267507
F:\OnekeyDS\CT\crop_sur\222.nii.png,0.881301,0.118699044
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.90974957,0.090250365
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.9171146,0.08288542
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.22589049,0.7741095
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.804025,0.19597507
F:\OnekeyDS\CT\crop_sur\213.nii.png,0.5017991,0.4982009
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.39176965,0.60823035
F:\OnekeyDS\CT\crop_sur\120.nii.png,0.46548685,0.5345132
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.7825986,0.21740142
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.7768979,0.2231021
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.8942184,0.10578165
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.70284593,0.29715404
F:\OnekeyDS\CT\crop_sur\177.nii.png,0.87230426,0.1276958
F:\OnekeyDS\CT\crop_sur\128.nii.png,0.72082525,0.2791748
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.9226185,0.07738155
F:\OnekeyDS\CT\crop_sur\145.nii.png,0.74272,0.25728005
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.77061045,0.2293896
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.52961427,0.47038576
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.66199756,0.33800247
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.87177354,0.1282264
F:\OnekeyDS\CT\crop_sur\202.nii.png,0.866803,0.13319702
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.73870355,0.2612965
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.67751354,0.32248652
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.22822152,0.7717785
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.9306603,0.069339655
F:\OnekeyDS\CT\crop_sur\85.nii.png,0.74420905,0.25579095
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.7356019,0.26439804
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.83961934,0.16038072
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.88606924,0.11393076
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.38557726,0.61442274
F:\OnekeyDS\CT\crop_sur\151.nii.png,0.4579549,0.5420451
F:\OnekeyDS\CT\crop_sur\147.nii.png,0.58549005,0.41450995
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.744648,0.255352
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.5820675,0.41793248
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.75279075,0.24720927
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.22875169,0.77124834
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.31798822,0.6820117
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.45648196,0.543518
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.74351615,0.25648385
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.7584992,0.24150081
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.8825301,0.11746997
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.9265393,0.07346072
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.46511674,0.5348833
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.19754554,0.8024545
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.51784724,0.4821528
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.5615496,0.4384504
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.9080218,0.091978185
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.8478915,0.15210852
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.9684776,0.031522367
F:\OnekeyDS\CT\crop_sur\27.nii.png,0.2810275,0.7189725
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.80932945,0.19067061
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.43019155,0.5698084
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.7838893,0.2161107
F:\OnekeyDS\CT\crop_sur\59.nii.png,0.6886623,0.3113377
F:\OnekeyDS\CT\crop_sur\42.nii.png,0.8546241,0.14537588
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.9864205,0.013579447
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.7173873,0.28261268
F:\OnekeyDS\CT\crop_sur\157.nii.png,0.5922395,0.4077605
F:\OnekeyDS\CT\crop_sur\73.nii.png,0.94137704,0.05862301
F:\OnekeyDS\CT\crop_sur\199.nii.png,0.60302657,0.39697343
F:\OnekeyDS\CT\crop_sur\25.nii.png,0.43462715,0.5653729
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.61657846,0.38342154
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.9604286,0.039571416
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.90817016,0.091829844
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.8995397,0.1004603
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.82244825,0.1775517
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.7916083,0.20839168
F:\OnekeyDS\CT\crop_sur\83.nii.png,0.6995841,0.30041596
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.5104994,0.48950052
F:\OnekeyDS\CT\crop_sur\183.nii.png,0.48059538,0.51940453
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.9064378,0.09356222
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.8793849,0.12061513
F:\OnekeyDS\CT\crop_sur\181.nii.png,0.73091865,0.26908132
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.942398,0.05760199
F:\OnekeyDS\CT\crop_sur\58.nii.png,0.7338613,0.26613867
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.82232517,0.17767486
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.917404,0.08259603
F:\OnekeyDS\CT\crop_sur\117.nii.png,0.7044555,0.29554453
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.86467195,0.13532805
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.8242331,0.17576681
F:\OnekeyDS\CT\crop_sur\54.nii.png,0.6670829,0.33291715
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.86648977,0.13351023
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9595983,0.04040172
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.34027347,0.65972656
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.721017,0.278983
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.76958627,0.23041376
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.7365956,0.2634044
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.85063523,0.14936475
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.9470483,0.05295176
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.5330067,0.46699324
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.60666454,0.39333546
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.5598534,0.44014668
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.7339829,0.26601708
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.16040544,0.8395946
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.975244,0.02475605
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.70571834,0.29428163
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.7444722,0.2555278
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.50577444,0.4942256
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.7438234,0.25617662
F:\OnekeyDS\CT\crop_sur\98.nii.png,0.65213704,0.347863
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.7801234,0.21987651
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.82840896,0.17159112
F:\OnekeyDS\CT\crop_sur\57.nii.png,0.20857309,0.79142696
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.9719853,0.02801476
F:\OnekeyDS\CT\crop_sur\51.nii.png,0.5617029,0.43829715
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.6788096,0.3211904
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.87268865,0.12731129
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.5099248,0.49007517
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.75203675,0.24796328
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.915696,0.084304005
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.90400696,0.095993064
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.9005987,0.099401295
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.8609384,0.13906164
F:\OnekeyDS\CT\crop_sur\219.nii.png,0.67744297,0.32255706
