fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\102.nii.png,0.8222906,0.17770939
F:\OnekeyDS\CT\crop_sur\65.nii.png,0.91675377,0.0832462
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.7759422,0.22405776
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.74848986,0.25151017
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.76031864,0.23968127
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.5052956,0.4947044
F:\OnekeyDS\CT\crop_sur\165.nii.png,0.8920233,0.107976705
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.953216,0.046784
F:\OnekeyDS\CT\crop_sur\209.nii.png,0.8462753,0.15372463
F:\OnekeyDS\CT\crop_sur\121.nii.png,0.29939684,0.7006032
F:\OnekeyDS\CT\crop_sur\36.nii.png,0.7375129,0.26248708
F:\OnekeyDS\CT\crop_sur\67.nii.png,0.4696073,0.5303927
F:\OnekeyDS\CT\crop_sur\221.nii.png,0.6803252,0.31967476
F:\OnekeyDS\CT\crop_sur\107.nii.png,0.9361711,0.06382887
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.5728678,0.42713222
F:\OnekeyDS\CT\crop_sur\127.nii.png,0.9008941,0.09910584
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.6557168,0.3442832
F:\OnekeyDS\CT\crop_sur\115.nii.png,0.64841807,0.35158187
F:\OnekeyDS\CT\crop_sur\189.nii.png,0.9402764,0.059723645
F:\OnekeyDS\CT\crop_sur\30.nii.png,0.5491447,0.45085534
F:\OnekeyDS\CT\crop_sur\34.nii.png,0.784244,0.21575597
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.5784588,0.42154118
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.38805807,0.61194193
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.65298986,0.3470101
F:\OnekeyDS\CT\crop_sur\235.nii.png,0.82857317,0.17142685
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.75256777,0.24743228
F:\OnekeyDS\CT\crop_sur\110.nii.png,0.79776776,0.20223221
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.6256576,0.37434247
F:\OnekeyDS\CT\crop_sur\52.nii.png,0.79655015,0.2034499
F:\OnekeyDS\CT\crop_sur\10.nii.png,0.3898751,0.6101249
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.1563992,0.8436008
F:\OnekeyDS\CT\crop_sur\19.nii.png,0.44613346,0.55386657
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.7725169,0.22748314
F:\OnekeyDS\CT\crop_sur\119.nii.png,0.9101383,0.089861766
F:\OnekeyDS\CT\crop_sur\154.nii.png,0.9369168,0.06308313
F:\OnekeyDS\CT\crop_sur\40.nii.png,0.26102364,0.7389763
F:\OnekeyDS\CT\crop_sur\214.nii.png,0.83398837,0.16601157
F:\OnekeyDS\CT\crop_sur\11.nii.png,0.7743159,0.22568408
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.85690403,0.14309594
F:\OnekeyDS\CT\crop_sur\133.nii.png,0.728227,0.271773
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.6159444,0.38405558
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.76116765,0.23883237
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.6561144,0.3438856
F:\OnekeyDS\CT\crop_sur\0.nii.png,0.913006,0.086994
F:\OnekeyDS\CT\crop_sur\64.nii.png,0.20678544,0.79321456
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.9273687,0.072631314
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.7351809,0.26481918
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.503172,0.49682793
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.5934989,0.40650105
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.8958648,0.10413528
F:\OnekeyDS\CT\crop_sur\112.nii.png,0.39580852,0.6041914
F:\OnekeyDS\CT\crop_sur\20.nii.png,0.68797123,0.3120288
F:\OnekeyDS\CT\crop_sur\17.nii.png,0.8657439,0.1342561
F:\OnekeyDS\CT\crop_sur\232.nii.png,0.8770087,0.12299133
F:\OnekeyDS\CT\crop_sur\14.nii.png,0.8824449,0.11755507
F:\OnekeyDS\CT\crop_sur\234.nii.png,0.84818816,0.15181181
F:\OnekeyDS\CT\crop_sur\95.nii.png,0.6650698,0.33493024
F:\OnekeyDS\CT\crop_sur\163.nii.png,0.54265344,0.45734653
F:\OnekeyDS\CT\crop_sur\217.nii.png,0.8804003,0.11959969
F:\OnekeyDS\CT\crop_sur\94.nii.png,0.6775082,0.32249188
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.5458729,0.45412707
F:\OnekeyDS\CT\crop_sur\61.nii.png,0.89862144,0.10137857
F:\OnekeyDS\CT\crop_sur\66.nii.png,0.7891912,0.21080883
F:\OnekeyDS\CT\crop_sur\91.nii.png,0.9766054,0.023394579
F:\OnekeyDS\CT\crop_sur\81.nii.png,0.88993347,0.11006653
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.85969675,0.1403032
F:\OnekeyDS\CT\crop_sur\78.nii.png,0.59747356,0.40252644
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.9216325,0.07836751
F:\OnekeyDS\CT\crop_sur\166.nii.png,0.6818203,0.31817976
F:\OnekeyDS\CT\crop_sur\82.nii.png,0.9045397,0.09546029
F:\OnekeyDS\CT\crop_sur\187.nii.png,0.4434876,0.55651236
F:\OnekeyDS\CT\crop_sur\28.nii.png,0.48497975,0.5150202
F:\OnekeyDS\CT\crop_sur\227.nii.png,0.5791769,0.42082313
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.5945702,0.40542984
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.5106415,0.48935854
F:\OnekeyDS\CT\crop_sur\143.nii.png,0.66336876,0.3366312
F:\OnekeyDS\CT\crop_sur\162.nii.png,0.8370725,0.16292755
F:\OnekeyDS\CT\crop_sur\169.nii.png,0.54102004,0.45897987
F:\OnekeyDS\CT\crop_sur\233.nii.png,0.54954964,0.4504503
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.86608666,0.13391334
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.7970879,0.20291214
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.6735538,0.32644618
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.9343632,0.06563679
F:\OnekeyDS\CT\crop_sur\196.nii.png,0.580471,0.419529
F:\OnekeyDS\CT\crop_sur\3.nii.png,0.6258603,0.37413976
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.8585588,0.14144123
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.911801,0.08819908
F:\OnekeyDS\CT\crop_sur\136.nii.png,0.8441856,0.15581441
F:\OnekeyDS\CT\crop_sur\192.nii.png,0.5806497,0.41935033
F:\OnekeyDS\CT\crop_sur\205.nii.png,0.18636484,0.8136352
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.91992366,0.08007633
F:\OnekeyDS\CT\crop_sur\212.nii.png,0.7620481,0.23795187
F:\OnekeyDS\CT\crop_sur\69.nii.png,0.8115985,0.1884015
F:\OnekeyDS\CT\crop_sur\80.nii.png,0.93845403,0.06154598
F:\OnekeyDS\CT\crop_sur\138.nii.png,0.31010535,0.6898946
F:\OnekeyDS\CT\crop_sur\230.nii.png,0.7560965,0.24390346
F:\OnekeyDS\CT\crop_sur\141.nii.png,0.7361165,0.2638835
F:\OnekeyDS\CT\crop_sur\200.nii.png,0.89408064,0.10591933
