fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\155.nii.png,0.48070702,0.519293
F:\OnekeyDS\CT\crop_sur\103.nii.png,0.8950203,0.10497976
F:\OnekeyDS\CT\crop_sur\174.nii.png,0.8652051,0.13479488
F:\OnekeyDS\CT\crop_sur\175.nii.png,0.8051495,0.1948505
F:\OnekeyDS\CT\crop_sur\188.nii.png,0.86234576,0.13765426
F:\OnekeyDS\CT\crop_sur\1.nii.png,0.5597358,0.44026417
F:\OnekeyDS\CT\crop_sur\50.nii.png,0.5295276,0.47047237
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.72876215,0.27123776
F:\OnekeyDS\CT\crop_sur\113.nii.png,0.40403977,0.5959602
F:\OnekeyDS\CT\crop_sur\49.nii.png,0.77125734,0.22874264
F:\OnekeyDS\CT\crop_sur\231.nii.png,0.3941575,0.60584253
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.93382096,0.06617903
F:\OnekeyDS\CT\crop_sur\225.nii.png,0.4587392,0.5412608
F:\OnekeyDS\CT\crop_sur\210.nii.png,0.60918003,0.39082
F:\OnekeyDS\CT\crop_sur\76.nii.png,0.5726822,0.42731777
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.7903949,0.20960513
F:\OnekeyDS\CT\crop_sur\206.nii.png,0.19643164,0.8035684
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.94604653,0.053953476
F:\OnekeyDS\CT\crop_sur\215.nii.png,0.89870167,0.10129832
F:\OnekeyDS\CT\crop_sur\142.nii.png,0.8860392,0.11396075
F:\OnekeyDS\CT\crop_sur\96.nii.png,0.78362554,0.21637446
F:\OnekeyDS\CT\crop_sur\156.nii.png,0.34243855,0.6575614
F:\OnekeyDS\CT\crop_sur\26.nii.png,0.8808086,0.11919141
F:\OnekeyDS\CT\crop_sur\195.nii.png,0.94367784,0.056322202
F:\OnekeyDS\CT\crop_sur\167.nii.png,0.59598434,0.40401563
F:\OnekeyDS\CT\crop_sur\79.nii.png,0.66131955,0.33868042
F:\OnekeyDS\CT\crop_sur\123.nii.png,0.8114061,0.18859395
F:\OnekeyDS\CT\crop_sur\84.nii.png,0.9084058,0.0915942
F:\OnekeyDS\CT\crop_sur\13.nii.png,0.6232993,0.37670073
F:\OnekeyDS\CT\crop_sur\197.nii.png,0.42021206,0.5797879
F:\OnekeyDS\CT\crop_sur\93.nii.png,0.6438659,0.35613415
F:\OnekeyDS\CT\crop_sur\129.nii.png,0.8660884,0.13391165
F:\OnekeyDS\CT\crop_sur\130.nii.png,0.61162305,0.38837692
F:\OnekeyDS\CT\crop_sur\23.nii.png,0.13612649,0.8638735
F:\OnekeyDS\CT\crop_sur\24.nii.png,0.4269589,0.57304114
F:\OnekeyDS\CT\crop_sur\194.nii.png,0.8638374,0.1361626
F:\OnekeyDS\CT\crop_sur\48.nii.png,0.6467298,0.35327014
F:\OnekeyDS\CT\crop_sur\158.nii.png,0.8274483,0.17255172
F:\OnekeyDS\CT\crop_sur\33.nii.png,0.91396415,0.08603587
F:\OnekeyDS\CT\crop_sur\105.nii.png,0.5085767,0.49142328
F:\OnekeyDS\CT\crop_sur\140.nii.png,0.70593756,0.29406244
F:\OnekeyDS\CT\crop_sur\191.nii.png,0.9511022,0.048897814
F:\OnekeyDS\CT\crop_sur\220.nii.png,0.67926997,0.32073003
F:\OnekeyDS\CT\crop_sur\193.nii.png,0.25106016,0.7489399
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.5465766,0.4534233
F:\OnekeyDS\CT\crop_sur\171.nii.png,0.5859433,0.41405672
F:\OnekeyDS\CT\crop_sur\2.nii.png,0.7295245,0.27047548
F:\OnekeyDS\CT\crop_sur\198.nii.png,0.7822417,0.21775836
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.36011252,0.63988745
