fpath,label-0,label-1
F:\OnekeyDS\CT\crop_sur\60.nii.png,0.40302905,0.59697104
F:\OnekeyDS\CT\crop_sur\114.nii.png,0.808314,0.19168597
F:\OnekeyDS\CT\crop_sur\161.nii.png,0.8218448,0.17815512
F:\OnekeyDS\CT\crop_sur\178.nii.png,0.6235155,0.37648448
F:\OnekeyDS\CT\crop_sur\47.nii.png,0.923682,0.076318
F:\OnekeyDS\CT\crop_sur\144.nii.png,0.87424755,0.12575242
F:\OnekeyDS\CT\crop_sur\56.nii.png,0.7838837,0.21611634
F:\OnekeyDS\CT\crop_sur\131.nii.png,0.62125397,0.378746
F:\OnekeyDS\CT\crop_sur\126.nii.png,0.64072925,0.35927078
F:\OnekeyDS\CT\crop_sur\226.nii.png,0.8433998,0.15660024
F:\OnekeyDS\CT\crop_sur\190.nii.png,0.66774905,0.33225095
F:\OnekeyDS\CT\crop_sur\148.nii.png,0.8755841,0.12441587
F:\OnekeyDS\CT\crop_sur\124.nii.png,0.9437806,0.05621939
F:\OnekeyDS\CT\crop_sur\159.nii.png,0.91810834,0.081891656
F:\OnekeyDS\CT\crop_sur\32.nii.png,0.65034705,0.34965298
F:\OnekeyDS\CT\crop_sur\70.nii.png,0.74704707,0.25295287
F:\OnekeyDS\CT\crop_sur\62.nii.png,0.78066474,0.21933526
F:\OnekeyDS\CT\crop_sur\29.nii.png,0.81036437,0.18963571
F:\OnekeyDS\CT\crop_sur\16.nii.png,0.70093215,0.29906785
F:\OnekeyDS\CT\crop_sur\172.nii.png,0.77617157,0.22382845
F:\OnekeyDS\CT\crop_sur\38.nii.png,0.41990352,0.5800965
F:\OnekeyDS\CT\crop_sur\160.nii.png,0.9657002,0.0342998
F:\OnekeyDS\CT\crop_sur\228.nii.png,0.8392189,0.16078112
F:\OnekeyDS\CT\crop_sur\72.nii.png,0.9137323,0.08626768
F:\OnekeyDS\CT\crop_sur\9.nii.png,0.85236627,0.1476337
F:\OnekeyDS\CT\crop_sur\201.nii.png,0.7092383,0.2907617
